transaction_id,customer_id,product_id,sales_rep_id,channel,order_date,invoice_date,quantity,unit_price,discount_rate,gross_revenue,net_revenue,cost,gross_margin,currency,order_status
TXN000174,CUST0029,PRD005,REP010,Distributor,2024-02-21,2024-02-23,13,4209.24,0.073,54720.12,50725.55,26675.22,24050.33,EUR,Shipped
TXN000175,CUST0084,PRD010,REP006,Partner,2024-02-08,2024-02-14,8,5192.0,0.103,41536.0,37257.79,20984.2,16273.59,EUR,Invoiced
TXN000176,CUST0043,PRD009,REP005,Distributor,2024-02-13,2024-02-15,3,5916.04,0.033,17748.12,17162.43,8735.87,8426.56,EUR,Invoiced
TXN000177,CUST0021,PRD012,REP012,Direct,2024-02-17,2024-02-17,4,1855.92,0.039,0.0,0.0,0.0,0.0,EUR,Cancelled
TXN000178,CUST0086,PRD005,REP009,Distributor,2024-02-09,2024-02-12,6,4550.63,0.041,27303.78,26184.33,12950.12,13234.21,EUR,Invoiced
TXN000179,CUST0035,PRD001,REP008,Direct,2024-02-14,2024-02-22,7,8074.18,0.048,56519.26,53806.34,33777.45,20028.89,EUR,Invoiced
TXN000180,CUST0037,PRD009,REP006,Direct,2024-02-17,2024-02-19,3,6412.06,0.106,19236.18,17197.14,8848.04,8349.1,EUR,Invoiced
TXN000181,CUST0087,PRD004,REP011,Direct,2024-02-12,2024-02-19,7,1562.86,0.022,10940.02,10699.34,4541.94,6157.4,EUR,Shipped
TXN000182,CUST0039,PRD008,REP005,Online,2024-02-09,2024-02-11,1,3441.52,0.101,3441.52,3093.93,1768.33,1325.6,EUR,Invoiced
TXN000183,CUST0050,PRD007,REP010,Distributor,2024-02-08,2024-02-16,8,1867.61,0.12,14940.88,13147.97,6741.42,6406.55,EUR,Invoiced
TXN000184,CUST0007,PRD010,REP001,Distributor,2024-02-09,2024-02-13,1,5797.76,0.027,5797.76,5641.22,2692.23,2948.99,EUR,Invoiced
TXN000185,CUST0038,PRD001,REP011,Partner,2024-02-24,2024-03-01,2,8525.19,0.021,17050.38,16692.32,9531.62,7160.7,EUR,Invoiced
TXN000186,CUST0086,PRD011,REP001,Distributor,2024-02-21,2024-02-21,7,3136.65,0.051,21956.55,20836.77,8901.99,11934.78,EUR,Invoiced
TXN000187,CUST0024,PRD008,REP011,Direct,2024-02-17,2024-02-19,2,3481.8,0.053,6963.6,6594.53,3634.25,2960.28,EUR,Open
TXN000188,CUST0001,PRD012,REP010,Direct,2024-02-23,2024-02-27,10,1837.86,0.063,18378.6,17220.75,8342.52,8878.23,EUR,Invoiced
TXN000189,CUST0008,PRD007,REP011,Direct,2024-02-08,2024-02-17,3,2037.6,0.048,6112.8,5819.39,2448.77,3370.62,EUR,Invoiced
TXN000190,CUST0011,PRD007,REP006,Direct,2024-02-05,2024-02-13,7,2041.88,0.058,0.0,0.0,0.0,0.0,EUR,Cancelled
TXN000191,CUST0067,PRD009,REP008,Direct,2024-02-25,2024-03-05,8,5793.19,0.04,46345.52,44491.7,22624.14,21867.56,EUR,Open
TXN000192,CUST0024,PRD004,REP003,Partner,2024-02-17,2024-02-22,8,1449.76,0.035,11598.08,11192.15,5081.24,6110.91,EUR,Shipped
TXN000193,CUST0019,PRD010,REP006,Direct,2024-02-07,2024-02-07,13,5249.76,0.096,68246.88,61695.18,32787.53,28907.65,EUR,Invoiced
TXN000194,CUST0057,PRD003,REP005,Direct,2024-02-27,2024-03-01,7,2257.67,0.027,15803.69,15376.99,6441.44,8935.55,EUR,Shipped
TXN000195,CUST0045,PRD009,REP009,Online,2024-02-02,2024-02-07,7,6210.48,0.069,43473.36,40473.7,20700.2,19773.5,EUR,Shipped
TXN000196,CUST0064,PRD002,REP003,Online,2024-02-08,2024-02-11,3,8215.37,0.025,24646.11,24029.96,12027.99,12001.97,EUR,Shipped
TXN000197,CUST0040,PRD006,REP007,Online,2024-02-12,2024-02-18,11,2803.48,0.08,0.0,0.0,0.0,0.0,EUR,Cancelled
TXN000198,CUST0068,PRD008,REP010,Partner,2024-02-21,2024-02-26,3,3717.65,0.035,11152.95,10762.6,5341.51,5421.09,EUR,Invoiced
TXN000199,CUST0085,PRD012,REP005,Direct,2024-02-12,2024-02-18,6,1793.53,0.086,10761.18,9835.72,4839.03,4996.69,EUR,Open
TXN000200,CUST0074,PRD008,REP001,Distributor,2024-02-10,2024-02-19,1,3882.91,0.008,3882.91,3851.85,1816.31,2035.54,EUR,Invoiced
TXN000201,CUST0018,PRD003,REP002,Distributor,2024-02-05,2024-02-12,10,2167.64,0.095,21676.4,19617.14,9463.34,10153.8,EUR,Open
TXN000202,CUST0088,PRD010,REP001,Partner,2024-02-23,2024-02-29,5,5428.83,0.029,27144.15,26356.97,12470.19,13886.78,EUR,Invoiced
TXN000203,CUST0034,PRD009,REP005,Distributor,2024-02-01,2024-02-04,1,6090.01,0.117,6090.01,5377.48,2800.99,2576.49,EUR,Shipped
TXN000204,CUST0041,PRD001,REP007,Direct,2024-02-23,2024-02-29,8,8887.49,0.053,71099.92,67331.62,38926.59,28405.03,EUR,Shipped
TXN000205,CUST0052,PRD007,REP008,Online,2024-02-25,2024-02-27,6,1928.38,0.141,11570.28,9938.87,5397.97,4540.9,EUR,Invoiced
TXN000206,CUST0011,PRD001,REP002,Direct,2024-02-24,2024-02-26,13,8706.36,0.059,113182.68,106504.9,60410.58,46094.32,EUR,Invoiced
TXN000207,CUST0085,PRD003,REP001,Direct,2024-02-25,2024-03-02,7,2263.91,0.111,15847.37,14088.31,6530.71,7557.6,EUR,Shipped
TXN000208,CUST0077,PRD011,REP002,Direct,2024-02-19,2024-02-28,4,3197.95,0.042,12791.8,12254.54,5148.83,7105.71,EUR,Invoiced
TXN000209,CUST0050,PRD009,REP010,Direct,2024-02-09,2024-02-11,5,6417.8,0.029,32089.0,31158.42,15028.0,16130.42,EUR,Invoiced
TXN000210,CUST0063,PRD005,REP004,Distributor,2024-02-21,2024-02-29,8,4206.27,0.043,33650.16,32203.2,16136.53,16066.67,EUR,Shipped
TXN000211,CUST0070,PRD008,REP002,Direct,2024-02-20,2024-02-26,4,3861.2,0.039,15444.8,14842.45,7694.15,7148.3,EUR,Invoiced
TXN000212,CUST0049,PRD001,REP011,Online,2024-02-12,2024-02-13,2,8718.55,0.016,17437.1,17158.11,9569.73,7588.38,EUR,Invoiced
TXN000213,CUST0039,PRD012,REP009,Direct,2024-02-15,2024-02-19,7,1698.09,0.05,11886.63,11292.3,5814.91,5477.39,EUR,Invoiced
TXN000214,CUST0040,PRD009,REP003,Distributor,2024-02-10,2024-02-18,11,5719.37,0.053,62913.07,59578.68,30812.94,28765.74,EUR,Invoiced
TXN000215,CUST0032,PRD001,REP009,Partner,2024-02-11,2024-02-14,11,8609.14,0.115,94700.54,83809.98,53000.5,30809.48,EUR,Invoiced
TXN000216,CUST0088,PRD002,REP001,Direct,2024-02-27,2024-02-28,3,7266.44,0.091,21799.32,19815.58,12521.76,7293.82,EUR,Invoiced
TXN000217,CUST0071,PRD003,REP003,Distributor,2024-02-02,2024-02-11,3,2178.93,0.047,6536.79,6229.56,2668.28,3561.28,EUR,Invoiced
TXN000218,CUST0029,PRD012,REP002,Direct,2024-02-07,2024-02-15,8,1840.76,0.126,14726.08,12870.59,6695.44,6175.15,EUR,Open
TXN000219,CUST0025,PRD006,REP001,Distributor,2024-02-26,2024-03-05,4,2508.38,0.064,10033.52,9391.37,4614.84,4776.53,EUR,Invoiced
TXN000220,CUST0082,PRD012,REP011,Online,2024-02-01,2024-02-08,8,1844.03,0.102,14752.24,13247.51,6036.0,7211.51,EUR,Open
TXN000221,CUST0031,PRD004,REP002,Partner,2024-02-25,2024-02-27,11,1524.33,0.077,16767.63,15476.52,7010.13,8466.39,EUR,Invoiced
TXN000222,CUST0074,PRD002,REP001,Direct,2024-02-09,2024-02-15,8,7512.4,0.138,60099.2,51805.51,32765.35,19040.16,EUR,Invoiced
TXN000223,CUST0061,PRD010,REP009,Direct,2024-02-12,2024-02-17,7,5555.11,0.04,38885.77,37330.34,17691.97,19638.37,EUR,Invoiced
TXN000224,CUST0046,PRD006,REP001,Partner,2024-02-13,2024-02-13,5,2719.19,0.01,13595.95,13459.99,6290.33,7169.66,EUR,Invoiced
TXN000225,CUST0053,PRD007,REP006,Direct,2024-02-08,2024-02-13,7,2036.11,0.085,14252.77,13041.28,5735.95,7305.33,EUR,Shipped
TXN000226,CUST0040,PRD006,REP007,Direct,2024-02-17,2024-02-26,11,2713.87,0.113,29852.57,26479.23,12934.99,13544.24,EUR,Invoiced
TXN000227,CUST0037,PRD007,REP002,Direct,2024-02-12,2024-02-19,5,1933.55,0.024,9667.75,9435.72,4475.67,4960.05,EUR,Shipped
TXN000228,CUST0038,PRD012,REP007,Direct,2024-02-08,2024-02-13,7,1675.14,0.049,11725.98,11151.41,5253.23,5898.18,EUR,Invoiced
TXN000229,CUST0026,PRD004,REP002,Direct,2024-02-19,2024-02-21,11,1509.89,0.074,16608.79,15379.74,7090.31,8289.43,EUR,Invoiced
TXN000230,CUST0070,PRD003,REP010,Direct,2024-02-11,2024-02-19,1,2013.04,0.027,2013.04,1958.69,907.45,1051.24,EUR,Invoiced
TXN000231,CUST0062,PRD011,REP004,Distributor,2024-02-24,2024-02-27,3,3271.4,0.015,9814.2,9666.99,3764.93,5902.06,EUR,Invoiced
TXN000232,CUST0020,PRD001,REP008,Partner,2024-02-10,2024-02-16,2,8495.98,0.058,16991.96,16006.43,8908.0,7098.43,EUR,Invoiced
TXN000233,CUST0015,PRD004,REP003,Online,2024-02-18,2024-02-20,7,1430.02,0.037,10010.14,9639.76,4464.28,5175.48,EUR,Invoiced
TXN000234,CUST0016,PRD011,REP001,Distributor,2024-02-17,2024-02-26,6,3405.79,0.045,20434.74,19515.18,8039.07,11476.11,EUR,Invoiced
TXN000235,CUST0081,PRD006,REP005,Direct,2024-02-11,2024-02-20,13,2806.72,0.054,36487.36,34517.04,16651.49,17865.55,EUR,Shipped
TXN000236,CUST0020,PRD007,REP012,Distributor,2024-02-25,2024-03-02,6,1852.56,0.062,11115.36,10426.21,5278.4,5147.81,EUR,Invoiced
TXN000237,CUST0058,PRD004,REP009,Direct,2024-02-27,2024-03-05,1,1474.2,0.068,0.0,0.0,0.0,0.0,EUR,Cancelled
TXN000238,CUST0030,PRD005,REP001,Partner,2024-02-21,2024-02-22,5,4543.66,0.031,22718.3,22014.03,10405.66,11608.37,EUR,Invoiced
TXN000239,CUST0073,PRD003,REP011,Distributor,2024-02-16,2024-02-21,4,2268.65,0.003,9074.6,9047.38,3490.06,5557.32,EUR,Invoiced
TXN000240,CUST0003,PRD002,REP001,Partner,2024-02-25,2024-02-27,4,7448.67,0.018,0.0,0.0,0.0,0.0,EUR,Cancelled
TXN000241,CUST0028,PRD009,REP005,Direct,2024-02-15,2024-02-18,7,6147.82,0.016,43034.74,42346.18,19541.8,22804.38,EUR,Invoiced
TXN000242,CUST0060,PRD002,REP009,Partner,2024-02-01,2024-02-04,6,7710.21,0.039,46261.26,44457.07,24443.69,20013.38,EUR,Invoiced
TXN000243,CUST0013,PRD001,REP010,Partner,2024-02-20,2024-02-23,6,8756.47,0.054,52538.82,49701.72,29301.72,20400.0,EUR,Invoiced
TXN000244,CUST0067,PRD008,REP012,Partner,2024-02-18,2024-02-21,9,3584.63,0.106,32261.67,28841.93,16886.56,11955.37,EUR,Shipped
TXN000245,CUST0021,PRD010,REP012,Direct,2024-02-10,2024-02-15,1,5278.09,0.086,5278.09,4824.17,2481.77,2342.4,EUR,Shipped
TXN000246,CUST0060,PRD006,REP005,Direct,2024-02-01,2024-02-01,6,2704.47,0.027,16226.82,15788.7,7042.44,8746.26,EUR,Invoiced
TXN000247,CUST0062,PRD008,REP008,Direct,2024-02-11,2024-02-17,3,3492.25,0.044,10476.75,10015.77,5389.47,4626.3,EUR,Invoiced
TXN000248,CUST0043,PRD008,REP005,Online,2024-02-16,2024-02-21,6,3603.97,0.079,21623.82,19915.54,11190.26,8725.28,EUR,Invoiced
TXN000249,CUST0069,PRD005,REP002,Direct,2024-02-11,2024-02-13,4,4697.44,0.114,18789.76,16647.73,8871.74,7775.99,EUR,Invoiced
TXN000250,CUST0078,PRD002,REP005,Direct,2024-02-27,2024-03-03,9,7787.95,0.075,70091.55,64834.68,36692.68,28142.0,EUR,Invoiced
TXN000251,CUST0048,PRD012,REP012,Distributor,2024-02-25,2024-02-29,4,1637.95,0.014,6551.8,6460.07,3347.8,3112.27,EUR,Invoiced
TXN000252,CUST0003,PRD012,REP009,Online,2024-02-22,2024-02-24,5,1744.23,0.021,8721.15,8538.01,3794.01,4744.0,EUR,Invoiced
TXN000253,CUST0053,PRD001,REP002,Direct,2024-02-06,2024-02-06,1,8236.25,0.041,8236.25,7898.56,4576.41,3322.15,EUR,Shipped
TXN000254,CUST0004,PRD011,REP012,Direct,2024-02-14,2024-02-19,8,3224.31,0.036,25794.48,24865.88,10405.92,14459.96,EUR,Invoiced
TXN000255,CUST0033,PRD009,REP003,Direct,2024-02-02,2024-02-02,6,5768.39,0.006,34610.34,34402.68,18135.7,16266.98,EUR,Invoiced
TXN000256,CUST0077,PRD003,REP010,Partner,2024-02-10,2024-02-19,2,2040.4,0.062,4080.8,3827.79,1748.8,2078.99,EUR,Invoiced
TXN000257,CUST0015,PRD002,REP007,Direct,2024-02-17,2024-02-21,1,8225.92,0.019,8225.92,8069.63,4195.08,3874.55,EUR,Invoiced
TXN000258,CUST0086,PRD011,REP001,Direct,2024-02-24,2024-02-27,4,3244.15,0.031,12976.6,12574.33,5207.92,7366.41,EUR,Invoiced
TXN000259,CUST0039,PRD005,REP001,Partner,2024-02-16,2024-02-19,6,4335.69,0.015,26014.14,25623.93,13067.58,12556.35,EUR,Shipped
TXN000260,CUST0015,PRD002,REP003,Partner,2024-02-25,2024-03-01,3,8040.72,0.056,24122.16,22771.32,12439.23,10332.09,EUR,Invoiced
TXN000261,CUST0076,PRD012,REP005,Partner,2024-02-14,2024-02-21,5,1747.11,0.082,8735.55,8019.23,3997.33,4021.9,EUR,Invoiced
TXN000262,CUST0008,PRD003,REP011,Distributor,2024-02-11,2024-02-17,3,2099.37,0.158,6298.11,5303.01,2709.84,2593.17,EUR,Shipped
TXN000263,CUST0068,PRD001,REP010,Distributor,2024-02-05,2024-02-14,7,8489.79,0.08,0.0,0.0,0.0,0.0,EUR,Cancelled
TXN000264,CUST0084,PRD012,REP006,Partner,2024-02-03,2024-02-10,4,1821.4,0.105,7285.6,6520.61,3199.85,3320.76,EUR,Invoiced
TXN000265,CUST0068,PRD011,REP010,Direct,2024-02-17,2024-02-17,6,3119.06,0.058,18714.36,17628.93,7601.33,10027.6,EUR,Invoiced
TXN000266,CUST0036,PRD004,REP003,Online,2024-02-02,2024-02-07,1,1536.97,0.033,1536.97,1486.25,612.33,873.92,EUR,Shipped
TXN000267,CUST0080,PRD004,REP010,Partner,2024-02-15,2024-02-23,8,1578.09,0.051,12624.72,11980.86,4884.21,7096.65,EUR,Open
TXN000268,CUST0049,PRD007,REP011,Direct,2024-02-01,2024-02-07,7,1940.39,0.171,13582.73,11260.08,5867.63,5392.45,EUR,Invoiced
TXN000269,CUST0011,PRD008,REP002,Distributor,2024-02-24,2024-03-04,10,3522.19,0.076,35221.9,32545.04,18067.71,14477.33,EUR,Invoiced
TXN000270,CUST0013,PRD001,REP006,Distributor,2024-02-02,2024-02-09,3,8387.18,0.038,25161.54,24205.4,14275.7,9929.7,EUR,Invoiced
TXN000271,CUST0058,PRD005,REP009,Online,2024-02-14,2024-02-20,5,4342.01,0.108,21710.05,19365.36,10250.23,9115.13,EUR,Open
TXN000272,CUST0058,PRD010,REP005,Direct,2024-02-27,2024-03-02,2,5781.27,0.02,11562.54,11331.29,4849.4,6481.89,EUR,Shipped
TXN000273,CUST0046,PRD007,REP005,Partner,2024-02-13,2024-02-19,7,2050.14,0.104,14350.98,12858.48,6367.93,6490.55,EUR,Invoiced
TXN000274,CUST0040,PRD009,REP003,Direct,2024-02-23,2024-02-29,6,5860.75,0.143,35164.5,30135.98,16598.82,13537.16,EUR,Invoiced
TXN000275,CUST0034,PRD006,REP001,Partner,2024-02-07,2024-02-08,8,2487.62,0.045,19900.96,19005.42,9507.56,9497.86,EUR,Invoiced
TXN000276,CUST0081,PRD007,REP009,Direct,2024-02-17,2024-02-26,7,1888.63,0.146,13220.41,11290.23,5802.38,5487.85,EUR,Invoiced
TXN000277,CUST0009,PRD011,REP009,Partner,2024-02-02,2024-02-11,7,3226.88,0.035,22588.16,21797.57,9544.71,12252.86,EUR,Invoiced
TXN000278,CUST0038,PRD008,REP003,Distributor,2024-02-03,2024-02-08,5,3669.44,0.027,18347.2,17851.83,8832.33,9019.5,EUR,Invoiced
TXN000279,CUST0059,PRD011,REP011,Partner,2024-02-15,2024-02-16,2,3181.97,0.014,6363.94,6274.84,2661.81,3613.03,EUR,Open
TXN000280,CUST0068,PRD008,REP010,Partner,2024-02-21,2024-02-23,1,3467.16,0.044,3467.16,3314.6,1907.07,1407.53,EUR,Invoiced
TXN000281,CUST0071,PRD004,REP007,Direct,2024-03-01,2024-03-07,6,1473.09,0.021,8838.54,8652.93,3814.92,4838.01,EUR,Invoiced
TXN000282,CUST0068,PRD001,REP006,Partner,2024-03-26,2024-03-28,2,8236.6,0.08,16473.2,15155.34,8969.92,6185.42,EUR,Invoiced
TXN000283,CUST0005,PRD010,REP001,Distributor,2024-03-18,2024-03-22,6,5821.74,0.051,34930.44,33148.99,14452.92,18696.07,EUR,Invoiced
TXN000284,CUST0016,PRD012,REP001,Direct,2024-03-15,2024-03-19,4,1861.58,0.029,7446.32,7230.38,3274.92,3955.46,EUR,Invoiced
TXN000285,CUST0012,PRD009,REP009,Partner,2024-03-11,2024-03-16,5,5726.93,0.017,28634.65,28147.86,14514.83,13633.03,EUR,Invoiced
TXN000286,CUST0007,PRD010,REP001,Distributor,2024-03-10,2024-03-13,8,5230.87,0.041,41846.96,40131.23,19654.68,20476.55,EUR,Invoiced
TXN000287,CUST0017,PRD007,REP012,Partner,2024-03-05,2024-03-08,7,2098.45,0.03,14689.15,14248.48,5824.16,8424.32,EUR,Invoiced
TXN000288,CUST0045,PRD008,REP009,Direct,2024-03-07,2024-03-13,4,3968.23,0.017,15872.92,15603.08,7346.58,8256.5,EUR,Invoiced
TXN000289,CUST0012,PRD011,REP005,Partner,2024-03-10,2024-03-15,3,3324.01,0.018,9972.03,9792.53,4174.84,5617.69,EUR,Invoiced
TXN000290,CUST0086,PRD011,REP009,Online,2024-03-03,2024-03-05,5,3231.92,0.075,16159.6,14947.63,6491.5,8456.13,EUR,Invoiced
TXN000291,CUST0074,PRD004,REP005,Direct,2024-03-14,2024-03-22,2,1540.29,0.025,3080.58,3003.57,1298.5,1705.07,EUR,Invoiced
TXN000292,CUST0021,PRD002,REP012,Distributor,2024-03-15,2024-03-21,1,7344.27,0.068,7344.27,6844.86,4200.41,2644.45,EUR,Invoiced
TXN000293,CUST0090,PRD002,REP005,Direct,2024-03-26,2024-04-04,6,7372.04,0.01,44232.24,43789.92,24056.94,19732.98,EUR,Invoiced
TXN000294,CUST0049,PRD005,REP011,Partner,2024-03-11,2024-03-16,2,4418.43,0.013,8836.86,8721.98,4083.24,4638.74,EUR,Invoiced
TXN000295,CUST0067,PRD008,REP012,Direct,2024-03-22,2024-03-25,11,3598.25,0.082,39580.75,36335.13,21092.21,15242.92,EUR,Shipped
TXN000296,CUST0041,PRD009,REP007,Direct,2024-03-02,2024-03-09,3,6497.4,0.08,19492.2,17932.82,8773.33,9159.49,EUR,Invoiced
TXN000297,CUST0017,PRD002,REP008,Direct,2024-03-09,2024-03-15,3,8228.74,0.038,24686.22,23748.14,11698.78,12049.36,EUR,Open
TXN000298,CUST0054,PRD008,REP002,Partner,2024-03-05,2024-03-07,6,3636.51,0.091,21819.06,19833.53,10669.11,9164.42,EUR,Open
TXN000299,CUST0018,PRD011,REP006,Direct,2024-03-11,2024-03-16,4,3238.99,0.082,12955.96,11893.57,5138.73,6754.84,EUR,Open
TXN000300,CUST0035,PRD003,REP004,Partner,2024-03-27,2024-03-30,5,2036.2,0.103,10181.0,9132.36,4536.38,4595.98,EUR,Invoiced
TXN000301,CUST0071,PRD002,REP003,Direct,2024-03-15,2024-03-18,5,7948.53,0.07,39742.65,36960.66,18745.1,18215.56,EUR,Invoiced
TXN000302,CUST0081,PRD010,REP001,Direct,2024-03-21,2024-03-30,12,5785.56,0.121,69426.72,61026.09,32375.75,28650.34,EUR,Invoiced
TXN000303,CUST0018,PRD005,REP002,Distributor,2024-03-26,2024-04-01,11,4273.7,0.104,47010.7,42121.59,24135.02,17986.57,EUR,Shipped
TXN000304,CUST0056,PRD001,REP005,Online,2024-03-26,2024-04-02,1,7894.46,0.09,7894.46,7183.96,4632.1,2551.86,EUR,Shipped
TXN000305,CUST0009,PRD009,REP009,Direct,2024-03-17,2024-03-17,7,6135.44,0.058,42948.08,40457.09,20775.19,19681.9,EUR,Open
TXN000306,CUST0079,PRD008,REP009,Online,2024-03-01,2024-03-01,7,3699.88,0.104,25899.16,23205.65,13348.44,9857.21,EUR,Open
TXN000307,CUST0084,PRD008,REP002,Distributor,2024-03-04,2024-03-10,13,3701.21,0.043,48115.73,46046.75,24838.19,21208.56,EUR,Invoiced
TXN000308,CUST0066,PRD007,REP008,Online,2024-03-23,2024-03-27,12,1962.44,0.052,23549.28,22324.72,10068.15,12256.57,EUR,Invoiced
TXN000309,CUST0056,PRD010,REP009,Direct,2024-03-12,2024-03-15,4,5307.71,0.029,21230.84,20615.15,10608.5,10006.65,EUR,Invoiced
TXN000310,CUST0033,PRD012,REP003,Direct,2024-03-13,2024-03-13,5,1703.32,0.041,8516.6,8167.42,3866.93,4300.49,EUR,Invoiced
TXN000311,CUST0017,PRD011,REP012,Partner,2024-03-14,2024-03-21,4,3462.68,0.027,13850.72,13476.75,5250.12,8226.63,EUR,Shipped
TXN000312,CUST0060,PRD005,REP009,Partner,2024-03-24,2024-03-27,8,4739.94,0.016,37919.52,37312.81,16550.77,20762.04,EUR,Invoiced
TXN000313,CUST0034,PRD006,REP009,Direct,2024-03-25,2024-03-27,6,2583.61,0.022,15501.66,15160.62,7660.55,7500.07,EUR,Invoiced
TXN000314,CUST0019,PRD011,REP002,Direct,2024-03-01,2024-03-02,5,3488.93,0.068,17444.65,16258.41,6349.27,9909.14,EUR,Invoiced
TXN000315,CUST0017,PRD002,REP004,Direct,2024-03-08,2024-03-15,3,8050.43,0.015,24151.29,23789.02,12475.18,11313.84,EUR,Invoiced
TXN000316,CUST0047,PRD006,REP002,Partner,2024-03-12,2024-03-16,1,2797.35,0.048,2797.35,2663.08,1201.39,1461.69,EUR,Invoiced
TXN000317,CUST0009,PRD007,REP005,Direct,2024-03-15,2024-03-22,5,1877.9,0.078,9389.5,8657.12,4305.38,4351.74,EUR,Shipped
TXN000318,CUST0086,PRD007,REP005,Direct,2024-03-04,2024-03-04,7,1966.52,0.036,13765.64,13270.08,6407.3,6862.78,EUR,Invoiced
TXN000319,CUST0071,PRD003,REP007,Direct,2024-03-05,2024-03-10,7,2172.92,0.009,15210.44,15073.55,6588.76,8484.79,EUR,Invoiced
TXN000320,CUST0052,PRD006,REP008,Direct,2024-03-25,2024-03-30,6,2568.58,0.086,15411.48,14086.09,7415.32,6670.77,EUR,Invoiced
TXN000321,CUST0057,PRD012,REP005,Direct,2024-03-06,2024-03-07,5,1673.95,0.019,8369.75,8210.72,3851.08,4359.64,EUR,Invoiced
TXN000322,CUST0029,PRD007,REP006,Distributor,2024-03-24,2024-03-28,6,2088.0,0.101,12528.0,11262.67,5499.69,5762.98,EUR,Shipped
TXN000323,CUST0082,PRD002,REP003,Partner,2024-03-23,2024-03-23,12,8099.9,0.05,97198.8,92338.86,45593.05,46745.81,EUR,Shipped
TXN000324,CUST0033,PRD002,REP003,Distributor,2024-03-13,2024-03-19,3,8220.98,0.047,24662.94,23503.78,11920.11,11583.67,EUR,Invoiced
TXN000325,CUST0030,PRD005,REP001,Direct,2024-03-17,2024-03-23,6,4559.02,0.023,27354.12,26724.98,13492.47,13232.51,EUR,Invoiced
TXN000326,CUST0006,PRD007,REP006,Direct,2024-03-11,2024-03-18,7,1931.3,0.014,13519.1,13329.83,6408.65,6921.18,EUR,Invoiced
TXN000327,CUST0060,PRD008,REP001,Distributor,2024-03-12,2024-03-14,3,3719.21,0.161,11157.63,9361.25,5727.76,3633.49,EUR,Invoiced
TXN000328,CUST0012,PRD011,REP009,Online,2024-03-05,2024-03-08,6,3144.11,0.073,18864.66,17487.54,8225.94,9261.6,EUR,Invoiced
TXN000329,CUST0052,PRD004,REP008,Direct,2024-03-11,2024-03-18,12,1594.34,0.103,19132.08,17161.48,7911.85,9249.63,EUR,Invoiced
TXN000330,CUST0062,PRD001,REP004,Partner,2024-03-18,2024-03-23,5,8702.17,0.117,43510.85,38420.08,23591.88,14828.2,EUR,Invoiced
TXN000331,CUST0074,PRD011,REP009,Partner,2024-03-03,2024-03-08,8,3350.45,0.018,26803.6,26321.14,10138.28,16182.86,EUR,Invoiced
TXN000332,CUST0051,PRD012,REP007,Partner,2024-03-09,2024-03-09,9,1837.2,0.046,16534.8,15774.2,7578.28,8195.92,EUR,Open
TXN000333,CUST0003,PRD003,REP005,Distributor,2024-03-14,2024-03-22,2,2291.15,0.034,4582.3,4426.5,1805.56,2620.94,EUR,Invoiced
TXN000334,CUST0078,PRD010,REP001,Direct,2024-03-18,2024-03-24,7,5849.97,0.083,40949.79,37550.96,17471.22,20079.74,EUR,Invoiced
TXN000335,CUST0080,PRD002,REP010,Distributor,2024-03-20,2024-03-21,6,7410.93,0.019,44465.58,43620.73,24273.52,19347.21,EUR,Invoiced
TXN000336,CUST0002,PRD009,REP010,Direct,2024-03-21,2024-03-23,9,5980.3,0.056,53822.7,50808.63,26136.39,24672.24,EUR,Invoiced
TXN000337,CUST0028,PRD003,REP005,Direct,2024-03-25,2024-03-29,4,2117.22,0.033,8468.88,8189.41,3733.87,4455.54,EUR,Invoiced
TXN000338,CUST0062,PRD011,REP004,Distributor,2024-03-17,2024-03-26,3,3413.37,0.042,10240.11,9810.03,3860.45,5949.58,EUR,Invoiced
TXN000339,CUST0013,PRD002,REP010,Direct,2024-03-25,2024-03-28,5,8061.93,0.007,40309.65,40027.48,19532.76,20494.72,EUR,Invoiced
TXN000340,CUST0089,PRD006,REP001,Direct,2024-03-02,2024-03-02,9,2852.64,0.083,25673.76,23542.84,10999.71,12543.13,EUR,Invoiced
TXN000341,CUST0039,PRD002,REP009,Direct,2024-03-17,2024-03-22,8,8050.58,0.08,64404.64,59252.27,30628.33,28623.94,EUR,Invoiced
TXN000342,CUST0081,PRD003,REP001,Partner,2024-03-16,2024-03-25,3,2155.11,0.076,6465.33,5973.96,2910.45,3063.51,EUR,Invoiced
TXN000343,CUST0081,PRD001,REP005,Online,2024-03-02,2024-03-04,10,8064.93,0.086,80649.3,73713.46,44525.52,29187.94,EUR,Invoiced
TXN000344,CUST0090,PRD003,REP005,Direct,2024-03-11,2024-03-12,5,2039.14,0.047,10195.7,9716.5,4584.73,5131.77,EUR,Invoiced
TXN000345,CUST0042,PRD003,REP005,Direct,2024-03-15,2024-03-19,8,2237.66,0.092,17901.28,16254.36,7205.12,9049.24,EUR,Invoiced
TXN000346,CUST0018,PRD008,REP002,Partner,2024-03-17,2024-03-22,8,3815.0,0.084,30520.0,27956.32,14720.13,13236.19,EUR,Open
TXN000347,CUST0030,PRD012,REP005,Direct,2024-03-13,2024-03-19,5,1732.54,0.066,8662.7,8090.96,4070.83,4020.13,EUR,Invoiced
TXN000348,CUST0073,PRD007,REP007,Partner,2024-03-11,2024-03-17,3,2012.39,0.058,6037.17,5687.01,2537.14,3149.87,EUR,Invoiced
